Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NoData,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/DigitalIO/Falling,/RealOutputs/DigitalIO/PeriodicValue
73.145855,[881; 0],881,0,2,73.146115,null,0.031305,73.11481,[3156.4140625; 3156.4140625; 3156.43896484375],3156.414063,3156.414063,3156.438965,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.24584,[877; 0],877,0,2,73.246137,null,0.035433,73.210704,[3156.511474609375; 3156.511474609375; 3156.53466796875],3156.511475,3156.511475,3156.534668,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.345843,[885; 0],885,0,2,73.34614,null,0.037967,73.308173,[3156.607421875; 3156.607421875; 3156.63232421875],3156.607422,3156.607422,3156.632324,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.445957,[873; 0],873,0,2,73.446217,null,0.040549,73.405668,[3156.705078125; 3156.705078125; 3156.729736328125],3156.705078,3156.705078,3156.729736,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.545868,[891; 0],891,0,2,73.546146,null,0.044587,73.501559,[3156.802490234375; 3156.802490234375; 3156.82568359375],3156.80249,3156.80249,3156.825684,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.645908,[875; 0],875,0,2,73.646557,null,0.04753,73.599027,[3156.89990234375; 3156.89990234375; 3156.923095703125],3156.899902,3156.899902,3156.923096,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.745837,[876; 0],876,0,2,73.746356,null,0.025072,73.721284,[3157.0205078125; 3157.0205078125; 3157.04541015625],3157.020508,3157.020508,3157.04541,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.84584,[886; 0],886,0,2,73.846174,null,0.028999,73.817175,[3157.1181640625; 3157.1181640625; 3157.14111328125],3157.118164,3157.118164,3157.141113,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
73.945843,[876; 0],876,0,2,73.946529,null,0.031897,73.914632,[3157.2138671875; 3157.2138671875; 3157.23876953125],3157.213867,3157.213867,3157.23877,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.045846,[888; 0],888,0,2,74.046124,null,0.034017,74.012107,[3157.311279296875; 3157.311279296875; 3157.336181640625],3157.311279,3157.311279,3157.336182,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.145849,[892; 0],892,0,2,74.146257,null,0.03669,74.109567,[3157.408935546875; 3157.408935546875; 3157.43359375],3157.408936,3157.408936,3157.433594,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.24587,[882; 0],882,0,2,74.24613,null,0.040677,74.205453,[3157.50634765625; 3157.50634765625; 3157.529541015625],3157.506348,3157.506348,3157.529541,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
